"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"POND_ANYO_ACAD";"TIPO_MATRICULA"
"id_2403924170365";"11";11086;1;3;702,2;2;1
"id_2482924478221";"14";14089;1;11;646,8;1;2
"id_2433924473343";"53";53307;1;1;604,5;1;1
"id_2494924279472";"55";55036;1;1;685,75;1;1
"id_2411924271108";"55";55069;1;1;459,5;1;1
"id_2474924377403";"14";14015;1;1;644,4;2;1
"id_2415924371572";"14";14061;1;1;630,3;1;1
"id_2400924370074";"25";25069;1;3;489,1;1;1
"id_2496924079609";"17";17033;1;2;598,95;1;1
"id_2453924075325";"17";17065;1;1;524,05;1;1
"id_2409924070996";"32";32055;1;1;516,3;1;1
"id_2404924070489";"15";15448;1;1;567,3;1;1
"id_2487924678731";"35";35019;1;1;721,25;1;1
"id_2421924672125";"55";55016;1;2;590,5;1;1
"id_2432924673262";"17";17842;1;1;504;1;1
"id_2436924673675";"33";33060;1;1;618,35;1;1
"id_2462924676200";"15";15562;1;4;522,9;1;1
"id_2254922875416";"50";50812;1;1;616,5;1;1
"id_2212922871211";"49";49111;1;1;543,75;1;1
"id_2244922874434";"50";50919;1;2;660,85;2;1
"id_2240922874047";"16";16045;1;1;641,4;1;1
"id_2295922979527";"20";20050;1;2;714,9;1;2
"id_2230922973041";"20";20007;1;1;606;1;1
"id_2285922578547";"21";21024;1;1;437,1;2;1
"id_2237922573749";"51";51151;1;1;543,85;1;1
"id_2274922777411";"16";16103;1;1;665,85;1;1
"id_2270922777050";"39";39415;1;3;632,8;1;1
"id_2247922774739";"22";22107;1;1;563,85;1;1
"id_2229922772973";"13";13089;1;1;571,5;1;1
"id_2220922772086";"39";39107;1;1;570,8;1;1
"id_2275922177504";"21";21071;1;1;673,3;1;1
"id_2271922177171";"21";21047;1;1;507,6;1;1
"id_2274922177477";"11";11060;1;1;700,9;1;1
"id_2228922172876";"13";13078;1;1;514;1;1
"id_2237922173702";"32";32029;1;1;459,55;2;1
"id_2231922173118";"46";46109;1;1;462,5;1;8
"id_2239922473918";"20";20022;1;2;577,5;2;2
"id_2230922473084";"37";37041;1;3;486,4;1;1
"id_2209922470904";"15";15222;1;1;531,8;1;1
"id_2266922476622";"39";39129;1;3;592,1;1;1
"id_2294922279489";"41";41009;1;1;645,4;1;1
"id_2257922275754";"38";38004;1;2;656,3;1;1
"id_2257922275718";"34";34052;1;1;632,85;1;1
"id_2214922271427";"19";19060;1;1;666,9;1;1
"id_2232922273296";"38";38166;1;1;512,4;1;1
"id_2225922372535";"26";26073;1;1;678,7;1;1
"id_2223922372302";"41";41097;1;1;481,2;1;1
"id_2208922370816";"17";17839;1;1;520,3;1;1
"id_2208922370837";"26";26005;1;1;721,7;1;1
"id_2215922071508";"48";48008;1;2;531,85;1;1
"id_2276922677605";"39";39103;1;2;575,3;1;1
"id_2239922673930";"25";25051;1;1;710,35;1;1
"id_2388923878835";"50";50924;1;1;535,6;1;1
"id_2302923870277";"39";39103;1;3;563,8;1;1
"id_2389923978916";"44";44007;1;1;704,15;1;1
"id_2376923977699";"24";24040;1;2;490,1;1;1
"id_2377923577708";"49";49004;1;5;728,85;2;1
"id_2371923577118";"51";51240;1;2;524,7;1;1
"id_2344923774467";"29";29069;1;1;459,15;1;1
"id_2305923770558";"50";50131;1;1;492,3;2;1
"id_2305923770544";"41";41111;1;1;547,4;1;1
"id_2305923770533";"50";50128;1;1;580;2;1
"id_2386923178664";"41";41013;1;1;622,4;1;1
"id_2399923179984";"38";38004;1;1;750,8;1;1
"id_2393923179387";"26";26008;1;1;537,3;1;1
"id_2342923174223";"11";11040;1;1;731,7;1;1
"id_2340923174000";"16";16060;1;1;745,2;1;1
"id_2379923477929";"26";26029;1;1;719,4;1;1
"id_2377923477753";"12";12014;1;1;723,6;1;1
"id_2318923471817";"26";26007;1;1;514,1;1;1
"id_2311923471106";"41";41087;1;1;488,9;1;1
"id_2347923474734";"14";14033;1;1;567,45;1;1
"id_2300923470008";"14";14068;1;1;567,2;2;1
"id_2391923279112";"36";36061;1;5;537,65;1;2
"id_2394923279484";"36";36010;1;1;560,8;1;1
"id_2357923275734";"36";36056;1;1;615,1;1;1
"id_2377923277703";"29";29015;1;8;482,5;2;2
"id_2316923271644";"13";13032;1;2;565,1;1;1
"id_2362923276222";"22";22091;1;1;597,7;1;1
"id_2389923378910";"41";41004;1;1;545,25;1;1
"id_2380923378080";"55";55008;1;1;493,5;1;1
"id_2359923375969";"55";55055;1;1;581,7;1;1
"id_2355923375549";"22";22090;1;1;578,35;1;1
"id_2351923375110";"22";22005;1;1;680,8;1;1
"id_2349923374993";"26";26302;1;2;491,3;1;1
"id_2301923370192";"15";15412;1;1;628,7;1;1
"id_2395923079535";"32";32163;1;2;573,3;1;2
"id_2319923071965";"29";29076;1;2;616,1;2;1
"id_2361923076120";"53";53302;1;1;518,45;1;1
"id_2397923679784";"25";25041;1;1;688,7;1;1
"id_2392923679282";"25";25024;1;3;512,65;1;1
"id_2091920879176";"19";19012;1;2;518,65;1;1
"id_2054920875433";"12";12023;1;1;659,3;2;1
"id_2078920877885";"30";30055;1;1;576,9;1;1
"id_2041920874110";"50";50530;1;1;495,3;1;1
"id_2067920876715";"50";50815;1;1;583,8;1;1
"id_2090920979082";"41";41063;1;1;640;1;1
"id_2051920975184";"51";51253;1;3;507,65;1;1
"id_2075920977552";"14";14097;1;1;716,6;1;1
"id_2073920977387";"13";13107;1;1;710,8;1;1
"id_2018920971895";"19";19041;1;3;657,1;1;1
"id_2044920974425";"26";26066;1;1;640,9;1;1
"id_2050920575025";"17";17825;1;1;598,2;2;1
"id_2096920779642";"32";32061;1;1;548,9;1;1
"id_2006920770628";"32";32059;1;1;554,75;1;1
"id_2028920172862";"47";47002;1;1;597,8;1;1
"id_2089920478979";"54";54305;1;2;474,95;1;2
"id_2051920475132";"52";52100;1;2;463,8;1;1
"id_2028920472872";"50";50927;1;6;686,95;1;1
"id_2004920470460";"50";50126;1;3;568,8;1;1
"id_2098920279804";"41";41021;1;1;527,8;1;1
"id_2049920274931";"23";23025;1;1;547,6;1;1
"id_2024920272465";"22";22107;1;1;560,95;1;1
"id_2060920276043";"41";41164;1;1;732,45;2;1
"id_2040920374032";"41";41026;1;1;545,1;1;1
"id_2042920674259";"52";52175;1;1;520,7;1;1
"id_2690926879009";"16";16007;1;1;694,1;1;1
"id_2618926871861";"32";32055;1;1;486,15;1;1
"id_2646926874625";"41";41004;1;3;565,85;1;1
"id_2689926978973";"32";32160;1;1;512,1;1;1
"id_2611926971125";"13";13054;1;2;570;1;1
"id_2641926974108";"53";53301;1;1;617,75;1;1
"id_2636926973616";"19";19050;1;1;696,35;2;1
"id_2628926572834";"44";44006;1;1;702,6;1;1
"id_2682926778241";"29";29066;1;1;568;1;1
"id_2655926775505";"14";14015;1;2;582;1;1
"id_2647926774719";"39";39419;1;2;548,6;2;1
"id_2647926774701";"55";55103;1;4;501,25;1;1
"id_2639926773911";"16";16092;1;1;702,05;1;1
"id_2667926776746";"16";16082;1;1;645,25;1;1
"id_2664926776480";"47";47302;1;1;743,4;1;1
"id_2699926179916";"21";21047;1;2;471,35;1;1
"id_2652926175275";"34";34018;1;1;664,9;1;1
"id_2650926475077";"51";51240;1;2;621,7;1;1
"id_2644926474456";"49";49313;1;2;508,45;1;1
"id_2621926472113";"39";39135;1;2;689,9;1;1
"id_2634926473476";"51";51230;1;1;493,8;1;1
"id_2613926271382";"33";33061;1;1;538;1;1
"id_2628926272819";"33";33053;1;1;732,95;1;1
"id_2631926273186";"55";55001;1;2;513,8;1;1
"id_2601926270172";"15";15463;1;1;563,6;1;1
"id_2684926378420";"22";22097;1;1;544,6;1;1
"id_2655926375522";"14";14037;1;1;642,4;1;1
"id_2677926377734";"47";47005;1;1;542,8;1;1
"id_2647926374723";"48";48008;1;1;597,85;1;1
"id_2697926079743";"18";18056;1;1;596,9;1;1
"id_2697926079720";"51";51250;1;4;578,8;1;1
"id_2674926077420";"55";55008;1;1;491,2;1;1
"id_2615926071526";"13";13024;1;1;671,85;1;1
"id_2674926677480";"23";23077;1;1;603,55;2;1
"id_2617926671766";"32";32163;1;1;599,5;1;1
"id_2647926674735";"13";13089;1;1;557,25;1;1
"id_2642926674271";"55";55007;1;3;554;1;1
"id_3808938870829";"53";53309;1;1;547,35;1;1
"id_3865938876586";"16";16043;1;1;729,9;1;1
"id_3857938975721";"22";22077;1;1;625,2;1;1
"id_3824938972478";"51";51240;1;1;550,65;1;1
"id_3867938976775";"24";24055;1;1;694,5;1;1
"id_3882938578235";"25";25031;1;1;592,65;1;1
"id_3893938579378";"12";12025;1;1;644,8;2;1
"id_3824938572433";"42";42122;1;1;703,7;1;1
"id_3806938570690";"41";41003;1;1;489,5;1;1
"id_3881938778156";"50";50929;1;3;464,15;1;1
"id_3886938778638";"16";16007;1;1;668,75;1;1
"id_3891938779104";"12";12062;1;2;605,75;1;1
"id_3875938777561";"49";49005;1;3;534,05;1;1
"id_3840938774096";"17";17030;1;1;543,8;1;1
"id_3805938770522";"50";50816;1;1;682,3;1;1
"id_3821938172184";"13";13061;1;1;696,6;1;1
"id_3895938479573";"20";20007;1;1;633,95;1;1
"id_3874938477493";"52";52100;1;3;506,7;1;1
"id_3872938477264";"49";49104;1;1;496,05;1;1
"id_3815938471531";"16";16035;1;6;630,2;1;1
"id_3814938471456";"40";40062;1;2;587,8;1;1
"id_3849938474918";"45";45009;1;3;676;1;1
"id_3845938474553";"27";27023;1;1;498,5;1;1
"id_3810938271040";"12";12038;1;1;637,2;1;1
"id_3828938272897";"29";29082;1;1;604,45;1;1
"id_3859938375992";"50";50810;1;2;509,2;1;1
"id_3824938372491";"13";13032;1;1;598,8;1;1
"id_3898938079899";"55";55092;1;3;514,7;1;1
"id_3893938079363";"39";39117;1;1;527,15;1;1
"id_3843938074302";"42";42004;1;1;732,9;1;1
"id_3832938073219";"45";45016;1;1;568,35;1;1
"id_3802938070244";"41";41017;1;1;445;1;1
"id_3881938678148";"49";49219;1;2;472,95;1;1
"id_3881938678140";"35";35066;1;2;561,25;1;1
"id_3881938678161";"34";34018;1;1;628,4;1;1
"id_3878938677878";"16";16099;1;1;639;1;1
"id_3819938671949";"19";19030;1;2;613,65;1;1
"id_3829938672981";"13";13024;1;5;695,45;1;1
"id_3823938672388";"52";52140;1;1;563,2;1;1
"id_3933939873386";"19";19005;1;1;543,85;2;1
"id_3908939870843";"41";41168;1;2;598,7;2;1
"id_3908939970834";"13";13016;1;1;600,75;1;1
"id_3965939976586";"26";26007;1;1;558,1;1;1
"id_3967939976721";"41";41068;1;1;523,6;1;1
"id_3980939578009";"49";49311;1;1;456,65;1;1
"id_3954939575421";"19";19036;1;2;674,7;1;1
"id_3947939574743";"32";32034;1;1;604;1;1
"id_3902939570230";"55";55007;1;1;670;1;1
"id_3900939570004";"41";41047;1;1;715,1;1;1
"id_3965939576588";"29";29066;1;1;561,3;1;1
"id_3989939778918";"29";29055;1;3;556,3;1;1
"id_3944939774448";"38";38004;1;1;622,9;1;1
"id_3922939772256";"11";11028;1;1;674,9;1;1
"id_3966939776651";"26";26082;1;2;533,3;2;1
"id_3958939175848";"19";19026;1;1;556,1;1;1
"id_3951939175167";"14";14087;1;1;631,6;1;1
"id_3917939171724";"15";15443;1;1;522,1;2;1
"id_3909939170900";"14";14063;1;1;648,9;1;1
"id_3968939176811";"14";14032;1;11;594,65;1;2
"id_3983939478362";"21";21076;1;2;546,8;1;1
"id_3978939477802";"29";29015;1;3;536,5;1;2
"id_3924939472410";"22";22028;1;1;587;1;1
"id_3954939275489";"41";41071;1;1;501,1;1;1
"id_3978939277829";"19";19031;1;1;531;1;1
"id_3946939374648";"45";45018;1;1;638,75;1;1
"id_3979939077917";"36";36050;1;2;558,75;1;1
"id_3903939670334";"32";32043;1;1;488,3;1;1
"id_3963939676387";"30";30060;1;1;599,9;1;1
"id_3591935879112";"17";17823;1;1;494,8;1;1
"id_3594935879444";"17";17826;1;3;657,2;2;1
"id_3593935879356";"34";34087;1;1;713,86;1;1
"id_3526935872630";"29";29080;1;1;568,9;1;1
"id_3561935876190";"26";26007;1;1;473,6;1;1
"id_3515935971547";"50";50921;1;1;644,4;1;1
"id_3599935579982";"11";11024;1;1;664,3;1;1
"id_3575935577563";"29";29045;1;1;713,7;2;1
"id_3573935577387";"13";13092;1;1;621,55;1;1
"id_3535935573592";"25";25021;1;1;547,55;1;1
"id_3501935570178";"51";51150;1;2;545,6;1;1
"id_3560935576055";"49";49216;1;1;516,75;1;1
"id_3566935576664";"46";46402;1;11;466,8;1;2
"id_3597935779777";"17";17842;1;1;598,2;1;1
"id_3551935775140";"46";46403;1;1;574,5;1;1
"id_3510935771014";"41";41011;1;2;534,9;1;1
"id_3549935774940";"47";47302;1;1;734,7;1;1
"id_3545935774513";"47";47005;1;1;603,9;1;1
"id_3522935772230";"33";33023;1;11;557,5;1;2
"id_3595935179586";"17";17037;1;1;616,7;1;1
"id_3597935179760";"17";17816;1;1;716,2;1;1
"id_3563935176350";"52";52495;1;11;493,2;1;2
"id_3581935478106";"50";50802;1;1;621,5;1;1
"id_3563935476339";"49";49328;1;1;514,75;1;1
"id_3560935476049";"37";37048;1;1;593,05;1;1
"id_3552935275274";"23";23010;1;1;510,3;1;1
"id_3533935273305";"11";11072;1;1;717,8;1;1
"id_3509935270904";"20";20023;1;1;604,4;1;1
"id_3597935379764";"11";11060;1;1;732,3;1;1
"id_3539935373939";"41";41118;1;1;582,6;1;1
"id_3537935373706";"51";51230;1;4;528,7;1;1
"id_3564935376488";"39";39139;1;1;539,2;1;1
"id_3560935376053";"26";26093;1;2;636,9;1;1
"id_3591935079101";"16";16038;1;1;633,8;1;1
"id_3517935071791";"50";50101;1;1;546,25;1;1
"id_3544935074496";"52";52141;1;2;494,95;1;1
"id_3569935076919";"19";19080;1;1;552,9;1;1
"id_3584935678419";"48";48008;1;11;535,95;2;2
"id_3584935678430";"48";48009;1;1;605,3;1;1
"id_3745937874593";"16";16035;1;1;683,3;1;1
"id_3727937872769";"14";14087;1;1;616,9;1;1
"id_3736937873673";"11";11005;1;11;617,1;1;2
"id_3762937876263";"12";12028;1;3;663,05;1;1
"id_3776937977682";"41";41106;1;1;546,4;1;1
"id_3742937974220";"20";20086;1;1;545,2;1;1
"id_3729937972991";"38";38176;1;2;572,5;1;1
"id_3703937970369";"25";25043;1;2;528;1;1
"id_3785937578565";"36";36051;1;2;601,5;1;1
"id_3757937575703";"49";49206;1;1;532,7;1;1
"id_3779937577972";"35";35019;1;1;511,55;1;1
"id_3715937571515";"17";17078;1;1;641,6;1;1
"id_3705937570573";"49";49212;1;1;537,2;1;1
"id_3763937576397";"22";22023;1;1;531;1;1
"id_3793937779335";"50";50206;1;1;453,7;1;1
"id_3774937777426";"53";53306;1;1;567,45;1;1
"id_3730937773076";"52";52070;1;1;542,9;1;1
"id_3704937770425";"50";50919;1;1;522,8;1;1
"id_3790937179097";"50";50804;1;1;703,8;1;1
"id_3774937177451";"36";36051;1;1;621,3;1;1
"id_3716937171634";"13";13050;1;4;623,6;1;1
"id_3745937174539";"11";11060;1;1;677,5;1;1
"id_3727937172796";"29";29049;1;2;508,05;1;1
"id_3738937173886";"41";41197;1;2;457,2;1;1
"id_3730937173006";"49";49105;1;1;546,4;1;1
"id_3705937170517";"13";13039;1;1;718,6;1;1
"id_3706937170619";"50";50110;1;1;580,05;1;1
"id_3764937176451";"13";13105;1;3;546,9;2;1
"id_3764937176418";"13";13073;1;1;720,8;1;1
"id_3758937475838";"25";25067;1;1;624,75;1;1
"id_3705937470594";"32";32044;1;1;579,75;1;1
"id_3781937278156";"50";50528;1;1;505,6;1;1
"id_3784937278486";"55";55082;1;4;465,9;1;1
"id_3749937274979";"39";39403;1;1;579,4;1;1
"id_3737937273716";"11";11072;1;1;635,75;1;1
"id_3774937377485";"36";36067;1;3;502,1;1;1
"id_3711937371131";"20";20076;1;1;569;1;1
"id_3726937372603";"20";20071;1;4;583,65;1;2
"id_3779937077956";"52";52446;1;1;529,9;1;1
"id_3784937678415";"48";48002;1;2;574,7;1;1
"id_3740937674098";"36";36050;1;1;660,2;1;1
"id_3725937672582";"41";41164;1;1;741,15;1;1
"id_3724937672494";"49";49204;1;8;719,75;2;1
"id_3726937672648";"36";36063;1;1;571,2;1;1
"id_3158931875880";"11";11087;1;3;665,8;1;1
"id_3177931877750";"38";38164;1;1;637,35;1;1
"id_3116931871669";"26";26096;1;1;522,6;1;1
"id_3196931979642";"50";50229;1;1;475,75;1;1
"id_3138931973878";"21";21041;1;3;644,75;1;1
"id_3138931973874";"49";49011;1;1;512,8;1;1
"id_3136931973670";"11";11020;1;1;604,6;1;1
"id_3183931778306";"18";18039;1;1;500,9;1;1
"id_3198931779875";"23";23029;1;1;537,4;1;1
"id_3119931771923";"22";22094;1;1;573,7;1;1
"id_3116931771600";"51";51255;1;1;626,7;1;1
"id_3145931774564";"18";18063;1;2;624,6;1;1
"id_3134931773430";"38";38167;1;1;536,55;1;8
"id_3187931178784";"55";55108;1;3;475,2;1;1
"id_3127931172798";"37";37018;1;1;500,2;1;1
"id_3105931170573";"35";35066;1;1;539,95;1;1
"id_3121931472147";"14";14091;1;1;538,5;1;1
"id_3168931476807";"29";29068;1;11;549,8;1;2
"id_3165931476552";"17";17816;1;11;559;1;2
"id_3172931277246";"49";49104;1;2;514,8;1;1
"id_3147931274746";"27";27043;1;1;494;1;1
"id_3179931377957";"19";19045;1;1;667,3;1;1
"id_3170931377029";"14";14098;1;1;576,4;1;1
"id_3145931374509";"41";41098;1;1;522,4;1;1
"id_3107931370732";"41";41075;1;1;630,7;1;1
"id_3104931370418";"19";19091;1;1;579,4;1;1
"id_3161931376156";"19";19012;1;3;570,65;1;1
"id_3160931376041";"14";14001;1;1;576;1;1
"id_3187931078783";"41";41067;1;2;521,5;1;1
"id_3199931079994";"14";14095;1;1;536,3;1;1
"id_3171931077112";"45";45037;1;1;546,2;1;1
"id_3171931077133";"40";40043;1;1;565,3;1;1
"id_3170931077002";"11";11078;1;2;733,45;2;1
"id_3133931073354";"52";52100;1;3;539,3;1;1
"id_3133931073323";"16";16050;1;1;624,1;1;1
"id_3124931672401";"35";35004;1;4;625,9;1;1
"id_3169931676989";"17";17037;1;1;577,6;1;1
"id_3459934875919";"47";47003;1;1;511;2;1
"id_3443934874316";"47";47002;1;1;600,85;1;1
"id_3421934872169";"47";47401;1;1;567,4;1;1
"id_3433934873358";"41";41168;1;5;603,2;1;1
"id_3488934978829";"37";37026;1;1;506,3;1;1
"id_3488934978823";"49";49101;1;5;580,25;2;1
"id_3488934978834";"45";45009;1;2;636,9;1;1
"id_3482934978211";"29";29021;1;9;710,3;1;1
"id_3453934975391";"50";50528;1;3;475,3;1;1
"id_3418934971831";"50";50129;1;1;585,2;1;1
"id_3416934971621";"16";16056;1;2;659,2;1;8
"id_3431934973102";"50";50808;1;1;467,5;1;1
"id_3436934973638";"49";49012;1;1;533,05;1;1
"id_3495934579558";"47";47001;1;1;534,5;1;1
"id_3491934579165";"47";47001;1;1;540,3;1;1
"id_3470934577078";"47";47002;1;1;511,95;1;1
"id_3410934571048";"47";47006;1;3;530,25;1;1
"id_3492934779269";"32";32162;1;1;575,7;1;1
"id_3450934775015";"32";32160;1;1;553,4;1;1
"id_3479934777933";"39";39124;1;1;523,8;1;1
"id_3420934772059";"41";41059;1;3;530,9;2;1
"id_3457934175739";"41";41167;1;1;614,3;1;1
"id_3454934175432";"25";25033;1;2;644,8;1;1
"id_3474934177493";"51";51140;1;1;503,85;1;1
"id_3427934172700";"55";55089;1;1;507,2;2;1
"id_3482934478229";"44";44036;1;1;707,35;1;1
"id_3455934475542";"33";33030;1;1;620,45;1;1
"id_3479934477943";"22";22080;1;1;590,7;1;1
"id_3417934471795";"22";22021;1;1;483,9;1;1
"id_3412934471289";"22";22061;1;1;569,25;1;1
"id_3445934474556";"13";13041;1;1;651,3;1;1
"id_3429934472964";"22";22052;1;5;566,4;1;1
"id_3424934472492";"22";22075;1;1;482,4;1;1
"id_3424934472440";"22";22083;1;1;625,7;1;1
"id_3437934473721";"22";22055;1;1;652,7;1;1
"id_3465934476504";"19";19075;1;1;596,6;1;1
"id_3443934274320";"52";52495;1;11;462,8;1;2
"id_3426934372636";"52";52145;1;1;574,5;1;1
"id_3470934077093";"49";49314;1;1;570,8;1;1
"id_3441934074156";"49";49321;1;1;680,7;1;1
"id_3428934072849";"49";49313;1;1;580,1;1;1
"id_3408934070823";"33";33412;1;1;629,7;1;1
"id_3478934677879";"13";13092;1;1;554,2;1;1
"id_3478934677821";"44";44018;1;2;695,9;2;1
"id_3474934677498";"47";47004;1;1;654,6;1;1
"id_3412934671226";"48";48008;1;2;462,6;1;1
"id_3410934671021";"48";48008;1;1;534,7;1;1
"id_3416934671650";"48";48004;1;4;516,5;2;2
"id_3444934674409";"17";17088;1;3;601,2;1;1
"id_3434934673452";"13";13026;1;1;552,05;1;1
"id_3461934676182";"11";11072;1;1;614,5;1;1
"id_3280932878020";"41";41027;1;1;512,4;1;1
"id_3251932875196";"45";45025;1;1;603,7;1;1
"id_3202932870286";"11";11063;1;1;671,5;1;1
"id_3216932971643";"13";13057;1;1;582,65;1;1
"id_3227932972771";"13";13022;1;2;564,25;1;1
"id_3237932973768";"50";50225;1;2;735;1;1
"id_3232932973285";"36";36029;1;1;542,3;1;1
"id_3265932976590";"15";15448;1;1;671,4;1;1
"id_3267932976772";"36";36065;1;1;601,9;1;1
"id_3261932976171";"15";15463;1;1;533,7;1;1
"id_3242932574226";"18";18093;1;1;606,1;2;1
"id_3292932779282";"17";17086;1;1;524,6;1;1
"id_3246932774637";"19";19076;1;4;633,5;1;1
"id_3256932175695";"55";55007;1;1;482;1;1
"id_3270932177074";"55";55016;1;2;642,7;1;1
"id_3210932171015";"51";51255;1;1;560;1;1
"id_3239932173910";"14";14091;1;1;630;1;1
"id_3234932173477";"50";50921;1;1;599,6;1;1
"id_3267932176792";"15";15131;1;1;679,9;1;1
"id_3219932471925";"38";38172;1;2;664,85;1;1
"id_3219932471961";"25";25036;1;2;734,05;1;1
"id_3215932471579";"18";18083;1;1;644,3;1;1
"id_3205932470588";"49";49320;1;1;515,3;1;1
"id_3202932470278";"32";32048;1;1;632,2;1;1
"id_3281932278167";"49";49316;1;2;485,3;1;1
"id_3297932279786";"17";17074;1;1;629,65;1;1
"id_3297932279798";"41";41016;1;1;522,4;1;1
"id_3254932275400";"49";49102;1;11;507,45;1;2
"id_3216932271680";"45";45009;1;1;561,7;1;1
"id_3232932273242";"41";41021;1;3;520,9;1;1
"id_3202932270267";"16";16034;1;2;608;1;1
"id_3269932276912";"15";15441;1;11;500,4;1;2
"id_3251932375165";"53";53107;1;2;499,1;1;1
"id_3212932371253";"29";29080;1;1;541,7;1;1
"id_3224932372491";"16";16080;1;1;530,2;1;1
"id_3236932373647";"13";13107;1;1;599,35;1;1
"id_3205932370553";"38";38171;1;2;603,6;1;1
"id_3289932078940";"40";40010;1;1;500,4;1;1
"id_3293932079366";"39";39129;1;2;612,4;1;1
"id_3271932077188";"46";46107;1;1;501,55;1;8
"id_3273932077334";"46";46110;1;1;570,3;1;8
"id_3213932071360";"12";12070;1;1;635,5;1;1
"id_3220932072032";"41";41035;1;1;499,8;1;1
"id_3289932678951";"45";45028;1;1;579,55;1;1
"id_3251932675184";"21";21002;1;1;594,5;1;1
"id_3254932675402";"38";38005;1;1;636,6;1;1
"id_3248932674869";"17";17078;1;2;469,5;1;1
"id_3244932674443";"17";17084;1;1;552,3;1;1
"id_3234932673407";"22";22091;1;1;573,5;1;1
"id_3377933877717";"15";15160;1;1;685,6;1;1
"id_3372933877205";"12";12035;1;1;715,35;1;1
"id_3315933871562";"16";16048;1;1;608,8;1;1
"id_3339933873921";"20";20086;1;3;560,1;1;1
"id_3308933870869";"13";13092;1;1;574,65;1;1
"id_3364933876402";"30";30092;1;11;568,1;1;2
"id_3356933975633";"24";24088;1;1;542,1;1;1
"id_3349933974952";"32";32034;1;1;548,5;1;1
"id_3337933973731";"35";35004;1;2;632,8;1;1
"id_3378933577861";"51";51230;1;1;554,1;1;1
"id_3371933577167";"55";55045;1;1;477,2;1;1
"id_3319933571959";"25";25070;1;1;596,4;2;1
"id_3319933571930";"44";44026;1;1;635;1;1
"id_3347933574773";"45";45025;1;1;715,75;1;1
"id_3305933570538";"17";17816;1;1;521,2;1;1
"id_3364933576466";"16";16048;1;1;669,8;1;1
"id_3359933775907";"11";11520;1;1;647,2;1;1
"id_3351933775152";"39";39108;1;3;577,1;1;1
"id_3371933777172";"38";38003;1;1;593,4;1;1
"id_3376933777648";"55";55017;1;1;487,9;1;1
"id_3334933773408";"46";46103;1;2;522,7;1;8
"id_3389933178998";"45";45009;1;2;560,9;1;1
"id_3394933179415";"32";32034;1;1;590,9;1;1
"id_3349933174979";"43";43003;1;4;619,7;1;1
"id_3342933174222";"14";14016;1;1;538,4;1;1
"id_3334933173497";"26";26303;1;1;519,2;1;1
"id_3301933170127";"29";29068;1;2;468,1;1;1
"id_3388933478880";"41";41034;1;11;580,3;1;8
"id_3388933478850";"29";29072;1;1;676,5;1;1
"id_3313933471306";"36";36061;1;1;548;1;1
"id_3341933474183";"50";50805;1;1;606,1;1;1
"id_3336933473680";"51";51151;1;2;539,2;2;1
"id_3396933279697";"24";24093;1;1;629,75;2;1
"id_3345933274575";"50";50811;1;1;677,95;2;1
"id_3360933276046";"39";39118;1;1;739,9;1;1
